port_6,port_7,port_8,port_9,port_10,port_11,port_12,port_13,port_14,port_15,port_16,port_17,port_18,port_19,port_20,port_21,port_22,port_23,port_24,port_25,port_26,port_27,port_28,port_29,port_31,port_32,time,lap_#,event_label
-31.2327924528,-32.1541886792,-31.964509434,-30.9924603774,-26.6781509434,-29.135245283,-29.4687792453,-28.9381509434,-29.8126037736,-29.9243584906,-29.4264554717,-24.5212037736,-28.6762830189,-27.0815283019,-29.3729018868,-28.0675396226,-28.9557169811,-28.7525283019,-28.5227169811,-24.9838075472,-24.4866603774,-23.9391698113,-23.9116679245,-23.5106226415,-22.3918056604,-22.6348811321,1830.6,lap_8,event_2
-26.6257924528,-27.5011886792,-27.891509434,-26.7052603774,-22.7275509434,-25.033245283,-24.4409792453,-24.3091509434,-25.5196037736,-25.8974584906,-25.3474554717,-21.2082037736,-25.4432830189,-23.5169283019,-24.8458018868,-23.1345396226,-25.2815169811,-24.4507283019,-24.1719169811,-20.8455075472,-20.7708603774,-20.0679698113,-20.1904679245,-20.0105226415,-19.2084056604,-19.4758811321,1830.9,lap_8,event_3
-25.9427924528,-26.9424886792,-27.213509434,-25.8121603774,-22.0092509434,-24.521245283,-24.4409792453,-24.1381509434,-25.1626037736,-25.3483584906,-25.5254554717,-20.0482037736,-23.9116830189,-22.4473283019,-23.2787018868,-22.4295396226,-23.2604169811,-24.0922283019,-23.8093169811,-21.3628075472,-21.2775603774,-20.5518698113,-20.5287679245,-20.3439226415,-19.5434056604,-20.1408811321,1831.2,lap_8,event_3
-27.1377924528,-27.8731886792,-27.891509434,-26.8839603774,-23.4457509434,-26.059245283,-25.5183792453,-25.3381509434,-26.4146037736,-26.4465584906,-26.5894554717,-21.7052037736,-25.1028830189,-23.8734283019,-25.1940018868,-24.7195396226,-24.9140169811,-24.6299283019,-24.3531169811,-22.0525075472,-21.4464603774,-20.3905698113,-20.5287679245,-20.5106226415,-19.7110056604,-20.4734811321,1831.6,lap_8,event_3
-27.3077924528,-27.6871886792,-28.231509434,-27.2411603774,-23.9844509434,-26.401245283,-26.4161792453,-25.8521509434,-26.9506037736,-26.8126584906,-27.2984554717,-21.7052037736,-25.6134830189,-24.5864283019,-26.5870018868,-25.9535396226,-25.6489169811,-25.1676283019,-25.2596169811,-23.2595075472,-21.9531603774,-21.3584698113,-22.2202679245,-22.0108226415,-21.5540056604,-21.9698811321,1831.9,lap_8,event_3
-27.1377924528,-27.8731886792,-27.722509434,-26.3480603774,-23.0866509434,-24.862245283,-24.8000792453,-24.1381509434,-25.6986037736,-25.1652584906,-25.8794554717,-21.5392037736,-25.4432830189,-24.5864283019,-26.2388018868,-25.4245396226,-25.6489169811,-25.5261283019,-25.2596169811,-22.9147075472,-21.7842603774,-21.3584698113,-21.3744679245,-21.1774226415,-19.5434056604,-20.1408811321,1832.2,lap_8,event_3
-27.1377924528,-27.8731886792,-27.722509434,-26.8839603774,-22.7275509434,-25.033245283,-24.9796792453,-24.3091509434,-25.6986037736,-25.7143584906,-25.7024554717,-21.5392037736,-25.4432830189,-23.5169283019,-24.8458018868,-23.6625396226,-24.9140169811,-23.9130283019,-23.6280169811,-21.0180075472,-19.9263603774,-19.0999698113,-19.1756679245,-19.0104226415,-17.3653056604,-18.3119811321,1832.5,lap_8,event_3
-26.9667924528,-28.4311886792,-28.401509434,-27.2411603774,-23.2662509434,-25.375245283,-25.3387792453,-24.8241509434,-26.2356037736,-25.8974584906,-26.0574554717,-20.7112037736,-24.7625830189,-23.3386283019,-24.8458018868,-23.8395396226,-25.0977169811,-23.7338283019,-23.8093169811,-19.2937075472,-17.8995603774,-16.8414698113,-16.6384679245,-16.5100226415,-15.5223056604,-16.8155811321,1832.8,lap_8,event_3
-30.8907924528,-31.9681886792,-31.794509434,-30.0993603774,-26.1391509434,-28.281245283,-28.0322792453,-27.9091509434,-28.7396037736,-28.8261584906,-28.7174554717,-24.6872037736,-29.1872830189,-27.7945283019,-29.0247018868,-28.0675396226,-28.9557169811,-28.3935283019,-28.1597169811,-22.9147075472,-21.6153603774,-20.2292698113,-20.8670679245,-20.8440226415,-18.8733056604,-20.3071811321,1833.2,lap_8,event_3
-31.2327924528,-32.5261886792,-32.473509434,-31.1706603774,-27.2161509434,-29.306245283,-29.6482792453,-28.7661509434,-30.5276037736,-30.2904584906,-30.1354554717,-25.5152037736,-29.8682830189,-28.5075283019,-30.4173018868,-28.9475396226,-30.2417169811,-30.0065283019,-30.1547169811,-26.1912075472,-24.6556603774,-25.2301698113,-24.7573679245,-24.3446226415,-23.2295056604,-23.9649811321,1833.5,lap_8,event_3
-30.2087924528,-31.0371886792,-31.115509434,-29.3847603774,-25.6001509434,-27.768245283,-27.6730792453,-27.5661509434,-29.0966037736,-29.1921584906,-28.8944554717,-24.3552037736,-27.9962830189,-26.9037283019,-28.8506018868,-27.8905396226,-29.1397169811,-28.9315283019,-29.4287169811,-26.8802075472,-24.9936603774,-25.5531698113,-25.2648679245,-24.8446226415,-24.0673056604,-24.7962811321,1833.8,lap_8,event_3
-31.5737924528,-32.8981886792,-32.812509434,-30.4565603774,-26.6781509434,-29.306245283,-29.6482792453,-28.7661509434,-30.7066037736,-30.6565584906,-30.4904554717,-24.1902037736,-28.5062830189,-26.7254283019,-28.3282018868,-27.0105396226,-28.0374169811,-27.4977283019,-27.9787169811,-25.6732075472,-24.9936603774,-24.7461698113,-23.9116679245,-24.3446226415,-23.5646056604,-23.7987811321,1834.1,lap_8,event_3
-29.8677924528,-31.0371886792,-31.455509434,-30.4565603774,-26.4981509434,-29.477245283,-29.4687792453,-29.1091509434,-30.3486037736,-30.6565584906,-30.1354554717,-24.6872037736,-29.0172830189,-27.6165283019,-29.1988018868,-28.5955396226,-29.3237169811,-28.9315283019,-29.2477169811,-26.0182075472,-25.6686603774,-24.7461698113,-24.7573679245,-24.8446226415,-23.8997056604,-25.1288811321,1834.4,lap_8,event_3
-29.6967924528,-30.6651886792,-30.946509434,-29.7420603774,-26.3191509434,-28.794245283,-28.9300792453,-28.0811509434,-29.2756037736,-28.8261584906,-29.2494554717,-24.1902037736,-28.3362830189,-27.0815283019,-29.1988018868,-28.2435396226,-28.4047169811,-28.3935283019,-28.7037169811,-25.6732075472,-24.4866603774,-24.2621698113,-24.5882679245,-24.3446226415,-23.8997056604,-24.4637811321,1834.8,lap_8,event_3
-31.7437924528,-32.3401886792,-32.134509434,-30.9924603774,-26.8571509434,-29.819245283,-29.6482792453,-29.1091509434,-30.7066037736,-30.6565584906,-30.8454554717,-25.6812037736,-29.8682830189,-28.6865283019,-30.0693018868,-29.6525396226,-30.4257169811,-29.6485283019,-29.7917169811,-27.9152075472,-26.5136603774,-26.0371698113,-26.4488679245,-26.0116226415,-25.0729056604,-26.4589811321,1835.1,lap_8,event_3
-32.4267924528,-33.8291886792,-33.661509434,-32.6006603774,-28.8331509434,-31.357245283,-31.2646792453,-31.3381509434,-32.8526037736,-33.2193584906,-32.9734554717,-27.3372037736,-32.2502830189,-30.4685283019,-32.5073018868,-31.9425396226,-31.3447169811,-31.0825283019,-31.4237169811,-29.4672075472,-28.2026603774,-27.6501698113,-27.9708679245,-27.8446226415,-27.2509056604,-28.6199811321,1835.4,lap_8,event_3
-32.0857924528,-33.8291886792,-33.661509434,-32.0646603774,-27.9351509434,-30.674245283,-30.9056792453,-30.4811509434,-31.9586037736,-31.7543584906,-31.9094554717,-27.6692037736,-31.3992830189,-30.4685283019,-33.3773018868,-32.2945396226,-32.6307169811,-31.7995283019,-32.1487169811,-29.6392075472,-27.3576603774,-27.1661698113,-27.2948679245,-27.3446226415,-26.4129056604,-27.2899811321,1835.7,lap_8,event_3
-30.2087924528,-31.2231886792,-31.964509434,-31.3496603774,-27.3961509434,-30.161245283,-30.1869792453,-29.4521509434,-30.3486037736,-30.8395584906,-30.8454554717,-27.0062037736,-30.5482830189,-29.3995283019,-32.1593018868,-32.1185396226,-32.2637169811,-31.9785283019,-32.1487169811,-31.1912075472,-27.8646603774,-27.1661698113,-27.9708679245,-28.1786226415,-27.2509056604,-27.9549811321,1836.0,lap_8,event_3
-28.5027924528,-30.1061886792,-30.776509434,-29.9206603774,-25.9601509434,-28.110245283,-28.0322792453,-27.9091509434,-28.9186037736,-29.1921584906,-29.0714554717,-25.6812037736,-29.3572830189,-28.1515283019,-29.8953018868,-29.6525396226,-30.4257169811,-30.1865283019,-30.5167169811,-28.4322075472,-27.3576603774,-26.1981698113,-26.2798679245,-25.8446226415,-24.5699056604,-25.6279811321,1836.4,lap_8,event_3
-25.9427924528,-26.9424886792,-27.382509434,-27.4198603774,-22.9070509434,-25.546245283,-24.6204792453,-24.8241509434,-25.3416037736,-26.2635584906,-25.8794554717,-21.7052037736,-24.7625830189,-23.6951283019,-25.3682018868,-24.3675396226,-24.9140169811,-25.3469283019,-25.2596169811,-23.4320075472,-22.2909603774,-21.8424698113,-21.7127679245,-21.3440226415,-21.3865056604,-22.4685811321,1836.7,lap_8,event_3
-23.8956924528,-25.2673886792,-25.346509434,-24.2044603774,-21.4705509434,-22.982245283,-23.1839792453,-22.9381509434,-23.5526037736,-24.2500584906,-23.9294554717,-21.0422037736,-24.2520830189,-23.1603283019,-24.3234018868,-24.0155396226,-24.7303169811,-24.8092283019,-25.8034169811,-23.7768075472,-22.2909603774,-22.0037698113,-22.5584679245,-22.0108226415,-21.7216056604,-22.3023811321,1837.0,lap_8,event_3
-26.4547924528,-26.9424886792,-27.722509434,-26.5266603774,-23.0866509434,-25.033245283,-25.1591792453,-24.4811509434,-25.5196037736,-25.7143584906,-25.7024554717,-23.0302037736,-26.6344830189,-25.6559283019,-27.6317018868,-27.0105396226,-26.7513169811,-26.7807283019,-26.8911169811,-25.1563075472,-23.4736603774,-22.8101698113,-23.7425679245,-23.3443226415,-21.8891056604,-23.2999811321,1837.3,lap_8,event_3
-24.9193924528,-26.0118886792,-26.534509434,-24.7403603774,-21.4705509434,-23.324245283,-23.0044792453,-22.5951509434,-23.0161037736,-23.5178584906,-24.4614554717,-20.5452037736,-23.4011830189,-22.2691283019,-24.1493018868,-23.3105396226,-23.6279169811,-23.5545283019,-23.9906169811,-22.3974075472,-20.9397603774,-20.5518698113,-20.8670679245,-21.1774226415,-20.3812056604,-21.9698811321,1837.6,lap_8,event_3
-23.8956924528,-24.7089886792,-25.177509434,-24.2044603774,-21.4705509434,-22.811245283,-23.0044792453,-23.1101509434,-24.0892037736,-24.2500584906,-24.4614554717,-20.5452037736,-23.4011830189,-23.1603283019,-24.3234018868,-23.3105396226,-23.9953169811,-24.2715283019,-24.1719169811,-22.7423075472,-21.9531603774,-21.3584698113,-21.7127679245,-21.5107226415,-21.0514056604,-21.9698811321,1838.0,lap_8,event_3
-23.7249924528,-24.5228886792,-24.498509434,-23.3112603774,-20.9318509434,-22.640645283,-23.0044792453,-22.9381509434,-23.9103037736,-23.7009584906,-23.2194554717,-20.0482037736,-22.7204830189,-21.7343283019,-23.4528018868,-22.6055396226,-22.7092169811,-22.8376283019,-23.2654169811,-21.8801075472,-20.2641603774,-20.2292698113,-20.5287679245,-20.8440226415,-20.0461056604,-20.9722811321,1838.3,lap_8,event_3
-25.4312924528,-26.3840886792,-26.704509434,-25.9907603774,-22.3683509434,-24.350245283,-24.0817792453,-23.6241509434,-24.9834037736,-25.7143584906,-25.5254554717,-21.3742037736,-24.4221830189,-23.6951283019,-25.3682018868,-24.1915396226,-24.5465169811,-24.4507283019,-25.0783169811,-23.2595075472,-21.9531603774,-21.5197698113,-21.8819679245,-22.0108226415,-21.0514056604,-21.8035811321,1838.6,lap_8,event_3
-24.0662924528,-25.0812886792,-25.346509434,-24.2044603774,-20.7523509434,-22.469745283,-22.4657792453,-22.4241509434,-23.3738037736,-23.3348584906,-23.3974554717,-20.2142037736,-22.7204830189,-22.2691283019,-23.9752018868,-23.4865396226,-23.0767169811,-23.0168283019,-24.3531169811,-21.7077075472,-20.4330603774,-20.8745698113,-20.5287679245,-20.1772226415,-20.0461056604,-20.8059811321,1838.9,lap_8,event_3
-21.5069924528,-22.4754886792,-22.801509434,-21.8821903774,-19.3158509434,-20.760545283,-20.6695792453,-20.1951509434,-21.0487037736,-21.3213984906,-21.4464554717,-18.3921037736,-21.3590830189,-20.4866283019,-22.0599018868,-21.3725396226,-21.7906169811,-22.2999283019,-22.5403169811,-20.6731075472,-19.2507603774,-19.0999698113,-19.1756679245,-19.1771226415,-18.2031056604,-18.9770811321,1839.2,lap_8,event_3
-19.8006924528,-20.4281886792,-21.274309434,-20.6311003774,-17.6997509434,-19.222245283,-19.0487792453,-18.9955509434,-19.2602037736,-20.2209384906,-20.9144554717,-17.0669037736,-20.3379830189,-19.2388283019,-20.8410018868,-19.9635396226,-20.6882169811,-20.3283283019,-20.3648169811,-18.4315075472,-17.2239603774,-17.0028698113,-17.9915679245,-17.3435226415,-17.0302056604,-17.9794811321,1839.6,lap_8,event_3
-20.4831924528,-21.5448886792,-21.274309434,-20.9887903774,-18.4179509434,-19.393145283,-19.4089792453,-19.1671509434,-19.9756037736,-20.0374584906,-20.5594554717,-17.2326037736,-20.3379830189,-19.0605283019,-21.1893018868,-19.9635396226,-20.5045169811,-20.5075283019,-20.5461169811,-18.7764075472,-17.7306603774,-17.6480698113,-18.3298679245,-18.0102226415,-17.5329056604,-18.1457811321,1839.9,lap_8,event_3
-20.8244924528,-21.9171886792,-21.953009434,-20.2734103774,-18.0588509434,-19.222245283,-18.8686792453,-18.4812509434,-19.4390037736,-19.8539584906,-19.6734554717,-16.9013037736,-19.8274830189,-18.3475283019,-19.6218018868,-18.9065396226,-19.5858169811,-19.6114283019,-19.6397169811,-18.6039075472,-17.5617603774,-17.1641698113,-17.8224679245,-17.1768226415,-17.1978056604,-17.6469811321,1840.2,lap_8,event_3
-22.0187924528,-23.0338886792,-22.801509434,-21.8821903774,-18.9566509434,-20.247745283,-20.6695792453,-20.1951509434,-20.5121037736,-20.9548684906,-20.9144554717,-18.3921037736,-21.0186830189,-20.4866283019,-22.0599018868,-21.9015396226,-22.1580169811,-22.1207283019,-23.0841169811,-21.0180075472,-20.0952603774,-19.4226698113,-19.6830679245,-20.0105226415,-19.0408056604,-20.1408811321,1840.5,lap_8,event_3
-19.9713924528,-21.3587886792,-21.613709434,-20.6311003774,-18.2384509434,-19.564045283,-19.0487792453,-18.4812509434,-19.7967037736,-20.2209384906,-20.0274554717,-17.7295037736,-19.9975830189,-19.2388283019,-21.0151018868,-20.1395396226,-20.8719169811,-21.0452283019,-21.4526169811,-19.8109075472,-18.7440603774,-18.2933698113,-18.1607679245,-18.0102226415,-17.5329056604,-18.1457811321,1840.8,lap_8,event_3
-18.2650924528,-18.7530886792,-19.577509434,-19.0215603774,-16.0836509434,-17.683945283,-17.0677792453,-17.2813509434,-17.8294037736,-18.2027584906,-18.4314554717,-15.5760037736,-17.6151630189,-16.9215283019,-18.2258018868,-17.6734396226,-18.4834469811,-18.1775283019,-18.3707169811,-17.2245075472,-16.2105603774,-15.8735698113,-15.9618679245,-16.3433226415,-15.3547056604,-16.1505711321,1841.2,lap_8,event_3
-18.2650924528,-18.9391886792,-18.729109434,-18.3061603774,-16.2632509434,-17.513045283,-16.7075792453,-17.1099509434,-18.3659037736,-18.7531584906,-18.7864554717,-16.7356037736,-19.3168830189,-18.1693283019,-19.6218018868,-18.9065396226,-19.7695169811,-19.4321283019,-19.8210169811,-17.9142075472,-17.0550603774,-16.1962698113,-16.4692679245,-16.0100226415,-15.6898056604,-16.1505711321,1841.5,lap_8,event_3
-17.7532924528,-18.7530886792,-18.559409434,-18.1273603774,-15.9040509434,-16.829345283,-16.8876792453,-16.5956509434,-16.7563037736,-17.1018584906,-17.5454554717,-15.0791037736,-17.1046330189,-17.0997783019,-18.5748018868,-17.4973396226,-18.4834469811,-18.3567583019,-18.3707169811,-16.3623575472,-15.8727603774,-15.5509698113,-16.1310679245,-15.8433226415,-15.5223056604,-16.3168811321,1841.8,lap_8,event_3
-16.2176624528,-16.5182386792,-17.032209434,-16.6965603774,-14.4671009434,-15.461945283,-15.6270792453,-15.3957509434,-15.8620037736,-16.0009584906,-16.4814554717,-13.5882037736,-16.2528430189,-15.3136283019,-16.4808018868,-15.7357396226,-15.7219169811,-16.2020283019,-16.1933369811,-14.8089775472,-13.8459603774,-13.9377698113,-14.2690979245,-14.0096926415,-13.3428256604,-14.1532211321,1842.1,lap_8,event_3
-16.5589024528,-17.4501886792,-17.711009434,-16.6965603774,-14.6471509434,-15.632945283,-14.9066792453,-15.3957509434,-16.0408637736,-16.3679584906,-16.4814554717,-13.4225037736,-15.7414830189,-14.7776283019,-16.3063018868,-15.5595396226,-15.9060169811,-16.3816283019,-16.3750369811,-14.6361675472,-14.0148603774,-13.6150898113,-13.7603679245,-13.3425626415,-13.6784756604,-14.3198111321,1842.4,lap_8,event_3
-17.7532924528,-18.3808086792,-18.729109434,-18.1273603774,-15.7245509434,-17.171145283,-16.7075792453,-16.4242509434,-17.2928037736,-17.4687584906,-17.3674554717,-14.5821037736,-17.1046330189,-16.0282083019,-18.0513018868,-17.1450396226,-17.3790669811,-17.9979383019,-18.0081469811,-16.8796075472,-16.5483603774,-16.0348698113,-16.4692679245,-15.8433226415,-15.5223056604,-15.9843011321,1842.8,lap_8,event_3
-17.5825924528,-18.0085586792,-18.050309434,-17.5907603774,-15.3654109434,-16.487545283,-16.3473792453,-15.9099509434,-16.7563037736,-17.2852584906,-16.8354554717,-14.5821037736,-17.4449830189,-16.2068683019,-17.7023018868,-16.7926396226,-17.5631769811,-17.2795783019,-17.1017169811,-16.0174975472,-15.3660603774,-14.5829698113,-15.4544479245,-14.8431226415,-14.8520956604,-15.4855111321,1843.1,lap_8,event_3
-16.5589024528,-17.4501886792,-17.032209434,-17.0542603774,-15.0062809434,-15.974745283,-15.4469792453,-15.7385509434,-16.7563037736,-16.9183584906,-17.3674554717,-15.0791037736,-17.2748130189,-16.3855383019,-17.8768018868,-16.6165396226,-17.3790669811,-17.6387583019,-17.6455769811,-16.3623575472,-15.7038603774,-15.0669698113,-15.1161579245,-15.0098226415,-14.6845556604,-15.3192411321,1843.4,lap_8,event_3
-17.7532924528,-18.1946786792,-18.220009434,-17.5907603774,-15.5449709434,-16.145645283,-15.8071792453,-15.5671509434,-16.5774037736,-16.5514584906,-16.4814554717,-14.2508037736,-16.5937830189,-16.0282083019,-17.0043018868,-16.6165396226,-17.5631769811,-16.9204283019,-17.4642869811,-16.0174975472,-14.6904603774,-14.5829698113,-14.4386679245,-14.5097226415,-14.0140756604,-15.1529811321,1843.7,lap_8,event_4
-16.9001924528,-17.2638186792,-17.541309434,-17.2330603774,-15.1858409434,-16.487545283,-15.9871792453,-15.3957509434,-16.5774037736,-16.7348584906,-17.1904554717,-14.9134037736,-17.9554830189,-16.5641983019,-18.4003018868,-17.3211396226,-17.7473369811,-17.8183483019,-18.7333169811,-16.7072075472,-15.3660603774,-15.0669698113,-15.7927679245,-15.8433226415,-14.3494556604,-15.3192411321,1844.0,lap_8,event_4
-16.5589024528,-17.4501886792,-17.711009434,-17.0542603774,-15.1858409434,-16.487545283,-15.4469792453,-15.7385509434,-16.7563037736,-17.4687584906,-17.0134554717,-14.5821037736,-16.7642830189,-15.8495283019,-17.7023018868,-16.7926396226,-17.0108169811,-16.9204283019,-17.1017169811,-15.6726375472,-14.8593603774,-14.5829698113,-14.6082479245,-14.0096926415,-13.6784756604,-14.3198111321,1844.4,lap_8,event_4
-15.5347824528,-16.1454886792,-16.014109434,-15.8023603774,-14.1070509434,-14.949245283,-15.0867792453,-14.5386509434,-16.2197037736,-16.1844584906,-15.7714554717,-13.2569037736,-15.4004830189,-14.0629283019,-15.6084018868,-15.0310396226,-14.9854169811,-15.6632283019,-15.2849169811,-13.4265075472,-13.0014603774,-12.6471698113,-12.7429679245,-12.1732226415,-12.5037056604,-13.3200811321,1844.7,lap_8,event_4
-14.6798924528,-15.5862886792,-15.844409434,-14.5504603774,-12.8468509434,-13.752745283,-13.6460792453,-12.8244509434,-13.8921037736,-13.9827584906,-14.1754554717,-11.7660037736,-14.0367830189,-13.1696283019,-14.5613018868,-13.9740396226,-14.4329169811,-14.4061283019,-13.8316169811,-12.0440075472,-11.8174403774,-11.0303698113,-11.0471679245,-11.0038226415,-10.4899056604,-10.6540811321,1845.0,lap_8,event_4
-15.8764124528,-16.3318886792,-16.353509434,-15.2658603774,-13.3869509434,-14.607345283,-14.0061792453,-13.6815509434,-14.9673737736,-14.9000584906,-14.7074554717,-12.5943037736,-14.3776830189,-13.3483283019,-14.5613018868,-13.4455396226,-14.2488169811,-14.2265283019,-14.7400169811,-13.0809075472,-12.4944003774,-12.4854598113,-12.5733679245,-12.1732226415,-12.0003056604,-12.3203811321,1845.3,lap_8,event_4
-14.8508924528,-15.2135886792,-15.335409434,-14.5504603774,-13.0268509434,-14.265545283,-13.8261792453,-13.8529509434,-15.5043037736,-15.0835584906,-15.0624554717,-12.9256037736,-15.5709830189,-14.5989283019,-16.3063018868,-15.3833396226,-15.5377169811,-15.8428283019,-16.0116169811,-14.1177075472,-13.1703603774,-12.6471698113,-12.9125679245,-12.6743426415,-12.8394056604,-12.9867811321,1845.6,lap_8,event_4
